uuid,status,name,address,notes
14d19e01-0aee-327d-a3c6-4de2c9b83758,assigned,"Hana Endah Wulandari S.I.Kom","Ki. Baya Kali Bungur No. 467, Dumai 85386, DIY","Stress Test UUID Data"
e50de59a-394b-3bfa-9637-9f2c4a8af6f1,assigned,"Edi Samosir S.Gz","Kpg. Baung No. 153, Lhokseumawe 48415, Sumut","Stress Test UUID Data"
9c952147-c86e-36c0-8fdd-2103a6bb73a1,assigned,"Edison Latupono","Jr. Ters. Pasir Koja No. 460, Banjarmasin 33240, Maluku","Stress Test UUID Data"
9d59af57-a091-36c3-b0e4-c8a9d10cb965,assigned,"Edi Sabar Dongoran","Kpg. Gremet No. 487, Pagar Alam 22023, Kalbar","Stress Test UUID Data"
2db508f0-34b3-384d-bdd3-91c3e6c2fbf1,assigned,"Eka Utami S.Kom","Psr. Wahid Hasyim No. 792, Banjar 71847, Kalbar","Stress Test UUID Data"
4c3f16b0-8096-3fe4-b516-5f2b43fc48d7,assigned,"Indra Saputra","Dk. Kalimantan No. 821, Sawahlunto 35390, Babel","Stress Test UUID Data"
e5e698d7-c69d-3c5d-8d08-0e374f53f2e4,assigned,"Karya Maryadi","Jln. Achmad Yani No. 299, Bandung 24909, Kalbar","Stress Test UUID Data"
ea059aa6-8c23-3e62-b36d-d7580971c3a5,assigned,"Putu Gamani Nababan","Ki. Baladewa No. 192, Tanjungbalai 43950, DKI","Stress Test UUID Data"
20c6880a-a9f9-38af-934e-b851dd240aef,assigned,"Arta Harsaya Prasasta S.Pt","Jr. Laswi No. 436, Ambon 91056, Sumut","Stress Test UUID Data"
26bb0f8b-8949-363c-a071-da61ea778d83,assigned,"Najam Simanjuntak","Dk. Baha No. 125, Dumai 88304, Bali","Stress Test UUID Data"
f26db028-1627-3d7e-a288-da0661640e4d,assigned,"Hari Prabawa Prasetyo","Jr. Cut Nyak Dien No. 214, Langsa 54086, Sulsel","Stress Test UUID Data"
ea1b3539-71cb-31bc-bd69-1e0fdd36bc34,assigned,"Maimunah Purwanti","Dk. Bahagia No. 888, Palangka Raya 20861, Riau","Stress Test UUID Data"
0ca8d6af-15e9-3b8c-bce6-601571b21247,assigned,"Eluh Harsaya Saputra","Jr. Salatiga No. 419, Batu 35020, Sulbar","Stress Test UUID Data"
9355e39e-7fb1-3e55-b8cd-9d28c3357237,assigned,"Harsanto Darijan Megantara","Jr. Flores No. 866, Medan 95145, Kalsel","Stress Test UUID Data"
5873ab9b-1b3a-3756-9f47-06bc97104291,assigned,"Lukman Dipa Pangestu","Jr. Samanhudi No. 444, Batu 76639, Sultra","Stress Test UUID Data"
b6227bdc-6f4d-303e-9c71-2aabbf2318e4,assigned,"Sadina Haryanti","Ki. Agus Salim No. 271, Administrasi Jakarta Selatan 15449, Bali","Stress Test UUID Data"
139cf514-1ec9-30b4-82d0-9b282e624b5a,assigned,"Prayitna Luwes Januar M.Farm","Jln. Samanhudi No. 718, Semarang 71481, Riau","Stress Test UUID Data"
60df5276-6a9b-3a9d-9e4c-4d00341bcf00,assigned,"Darmanto Yono Prasetyo","Ds. Zamrud No. 459, Tidore Kepulauan 84967, Pabar","Stress Test UUID Data"
eb2476ee-434c-3470-a4cc-dbd574c4c53e,assigned,"Okta Suwarno","Dk. Imam Bonjol No. 849, Cirebon 92153, DKI","Stress Test UUID Data"
ae796622-5376-3c57-b110-dab0e21c4704,assigned,"Lanang Prayogo Sirait","Dk. Baik No. 579, Makassar 20857, Jateng","Stress Test UUID Data"
57576453-4d37-3e22-84bf-457b2c15fc03,assigned,"Wakiman Napitupulu","Jln. Ters. Kiaracondong No. 496, Palangka Raya 14997, Sumut","Stress Test UUID Data"
565933d0-ef69-3cff-ae85-56169c9677e7,assigned,"Maimunah Puji Fujiati S.Farm","Ki. Gremet No. 542, Administrasi Jakarta Utara 37219, Kaltara","Stress Test UUID Data"
f0b31574-21cc-3ecf-b378-eb5e5e38071b,assigned,"Rafid Bakiman Budiyanto S.Farm","Jr. Katamso No. 460, Parepare 38362, Sumsel","Stress Test UUID Data"
14a75680-9611-357e-92ee-44d3f1e6aaf3,assigned,"Icha Andriani M.Pd","Dk. Padang No. 908, Magelang 48699, NTT","Stress Test UUID Data"
91cc9b5c-3657-347c-a66d-97c1d3521542,assigned,"Ira Hassanah","Kpg. Rajawali Barat No. 527, Bukittinggi 62599, Sulbar","Stress Test UUID Data"
32408b93-17ac-388b-aa46-68ca13cc971a,assigned,"Slamet Ramadan","Psr. Bagis Utama No. 664, Pagar Alam 91978, NTT","Stress Test UUID Data"
aaad60c4-6eef-3219-8a0a-0b6461679add,assigned,"Gawati Ida Nasyiah S.Psi","Dk. Barat No. 736, Tanjungbalai 21491, Riau","Stress Test UUID Data"
0318cb9e-2156-3b0c-b8d2-591cf3fba17d,assigned,"Lidya Wahyuni","Dk. Katamso No. 412, Semarang 10012, Kalteng","Stress Test UUID Data"
cb44c4b8-2b72-3dea-819a-f42c968956e1,assigned,"Galang Ardianto S.T.","Ki. Bakau No. 22, Administrasi Jakarta Pusat 89485, Pabar","Stress Test UUID Data"
e0068e5a-269a-3947-be14-5d78a92b606b,assigned,"Parman Siregar M.Ak","Kpg. Wahidin Sudirohusodo No. 423, Bitung 33313, Aceh","Stress Test UUID Data"
6fbfc8e2-b940-3389-9426-e9b75f7e897a,assigned,"Halima Amelia Mandasari","Ki. Jakarta No. 578, Banjar 21921, Sulbar","Stress Test UUID Data"
263dd728-2537-36c3-b5c6-bc905e176c97,assigned,"Vicky Hariyah","Dk. HOS. Cjokroaminoto (Pasirkaliki) No. 728, Palopo 24573, Banten","Stress Test UUID Data"
f70e28dc-3c2f-3c6a-94f1-b1881aff53fe,assigned,"Kacung Bakda Saragih M.Pd","Gg. Ekonomi No. 528, Prabumulih 10254, Lampung","Stress Test UUID Data"
731adae7-bbc9-3e51-95c2-67fd9dcf63b8,assigned,"Mulyanto Hidayanto","Ki. Supono No. 952, Kotamobagu 90130, Sulsel","Stress Test UUID Data"
bb064087-813f-351a-b37d-2b9ba10d2a96,assigned,"Vera Puspasari","Jr. Wahid No. 774, Cilegon 48348, Bali","Stress Test UUID Data"
7dd28517-6e28-3847-8352-1d2e4733419b,assigned,"Rahmi Clara Wahyuni M.Ak","Psr. Banda No. 141, Makassar 41336, DIY","Stress Test UUID Data"
98a6b65c-398c-37d1-86cd-671b411ee8b8,assigned,"Putri Maryati","Kpg. Bagas Pati No. 448, Sabang 52114, DIY","Stress Test UUID Data"
ffa6911a-1e3b-38b3-821b-2eb44a5c03f2,assigned,"Najwa Handayani","Dk. Bass No. 525, Balikpapan 89901, Bengkulu","Stress Test UUID Data"
a5b0e367-e5e1-3238-8a60-ad1a25550945,assigned,"Yusuf Rahman Latupono","Psr. Eka No. 772, Gunungsitoli 93843, Maluku","Stress Test UUID Data"
d512adcb-11c0-36c8-9649-c203bef4ecb4,assigned,"Elvina Tari Maryati S.Psi","Jr. Samanhudi No. 950, Bukittinggi 96870, Gorontalo","Stress Test UUID Data"
1d04d2c9-aed3-3eef-acc3-617a598bff7f,assigned,"Nova Puspita","Jr. Baung No. 372, Payakumbuh 69798, Jambi","Stress Test UUID Data"
5eec27f7-7286-3bb9-bd02-3351b5249633,assigned,"Maria Aryani","Jln. Batako No. 93, Lhokseumawe 58805, Sultra","Stress Test UUID Data"
3b78f899-50ac-3a7b-bb8a-4e271d0c87d9,assigned,"Zalindra Nadine Safitri S.Sos","Jr. Baranang Siang No. 129, Batam 33821, DIY","Stress Test UUID Data"
923c0220-0ad7-3dfe-9561-db6098f4c7ee,assigned,"Iriana Mutia Yulianti","Jr. Mulyadi No. 149, Makassar 15954, Sulbar","Stress Test UUID Data"
866142ea-9fce-3411-be19-b11883561c94,assigned,"Nadine Susanti S.Sos","Dk. Ronggowarsito No. 755, Administrasi Jakarta Utara 74291, Kepri","Stress Test UUID Data"
4066e623-e2ab-3075-973d-e2c3748075f8,assigned,"Kenzie Winarno S.Kom","Ki. Laksamana No. 204, Yogyakarta 21960, Bengkulu","Stress Test UUID Data"
69546f4c-77dc-309c-bca2-466c051dc134,assigned,"Erik Hardiansyah","Kpg. Sudiarto No. 998, Dumai 97466, Sumut","Stress Test UUID Data"
f0ad62cd-6235-32d4-ac15-ee5e7942d2db,assigned,"Yulia Hasanah","Kpg. Barasak No. 234, Surakarta 15293, Papua","Stress Test UUID Data"
e9442758-c455-3f18-90b2-526cd08411e4,assigned,"Yani Maryati","Kpg. Abdul Muis No. 427, Yogyakarta 98547, Bali","Stress Test UUID Data"
500845e5-cfaf-3e4d-865f-eb8b7b51edd1,assigned,"Embuh Budiyanto M.Farm","Psr. Baiduri No. 787, Tomohon 58842, Jatim","Stress Test UUID Data"
078f98cc-d37b-3945-8134-a222afc872cd,assigned,"Jumadi Najmudin","Ds. Gotong Royong No. 347, Bau-Bau 50981, Sulsel","Stress Test UUID Data"
6cfc272f-dcef-3435-b471-8f63d8db4849,assigned,"Lili Susanti","Psr. Bakit  No. 116, Padangpanjang 83167, Kalteng","Stress Test UUID Data"
7b088971-2726-379a-871e-eedd5e8d49a6,assigned,"Patricia Diah Nurdiyanti","Gg. Raya Ujungberung No. 703, Prabumulih 53793, Sulbar","Stress Test UUID Data"
ee3136d8-77dc-3a80-a900-c65795c26eb9,assigned,"Gina Puspita","Psr. Baya Kali Bungur No. 779, Kendari 25041, Sulsel","Stress Test UUID Data"
a70f87f0-a53e-3d90-9d74-446723a864b8,assigned,"Latika Puspasari","Psr. Baja No. 146, Padang 29895, Pabar","Stress Test UUID Data"
36ba7da3-9302-33c7-a977-92a85cfb4981,assigned,"Paramita Prastuti S.Psi","Dk. W.R. Supratman No. 37, Bengkulu 85335, Banten","Stress Test UUID Data"
3c88ac94-b6cf-3f8c-a64a-7d2d2a5b8b63,assigned,"Wirda Permata","Jln. Baladewa No. 762, Padang 83868, Kaltim","Stress Test UUID Data"
62d4829b-70b3-38d6-a94a-20fea6c13ecd,assigned,"Asirwanda Pranowo","Kpg. S. Parman No. 221, Administrasi Jakarta Barat 89746, Gorontalo","Stress Test UUID Data"
fa5209b7-f21d-3e80-be5a-392003f2f86d,assigned,"Marsito Rajasa","Gg. Astana Anyar No. 959, Administrasi Jakarta Utara 31979, Jambi","Stress Test UUID Data"
407289d3-20b5-314c-9cb4-fc1392674d65,assigned,"Sarah Hani Melani S.Ked","Jln. Padang No. 917, Langsa 49142, Sumsel","Stress Test UUID Data"
fd488b65-4175-3896-963f-8ebf8ae8c445,assigned,"Elisa Tantri Andriani S.I.Kom","Jr. Laswi No. 144, Tarakan 97393, Bali","Stress Test UUID Data"
6466d8a1-70fa-341a-a265-903e97479582,assigned,"Emin Sihombing","Dk. Gedebage Selatan No. 8, Probolinggo 86512, DIY","Stress Test UUID Data"
28a07cae-f600-37d5-9774-7c6f2baf6b21,assigned,"Zalindra Violet Haryanti","Ki. Baung No. 889, Cirebon 71949, Jatim","Stress Test UUID Data"
4dccc375-e184-36db-bc50-de64b5d27e4e,assigned,"Argono Iswahyudi","Gg. Flores No. 305, Medan 84091, Sulut","Stress Test UUID Data"
a54f09a6-e551-3151-89d6-ef2269f4804e,assigned,"Eka Argono Siregar","Jln. Abdul Muis No. 90, Tegal 36582, Maluku","Stress Test UUID Data"
8b072e4e-0a67-37e5-87ee-1ecac26f294a,assigned,"Balamantri Mandala","Ki. Moch. Ramdan No. 701, Tual 27727, DKI","Stress Test UUID Data"
7f2cf433-dd82-3212-825a-8bb407fb4584,assigned,"Bagiya Hakim","Ki. Reksoninten No. 889, Jambi 24426, Sulbar","Stress Test UUID Data"
1b2c762d-ce51-389a-af4b-059e16ad578b,assigned,"Nova Anastasia Palastri","Ki. Bazuka Raya No. 175, Bengkulu 36282, Kalsel","Stress Test UUID Data"
6e186a0f-3b92-383e-9312-268f058eeff3,assigned,"Wasis Nugroho","Ki. Balikpapan No. 689, Lubuklinggau 51098, Sulteng","Stress Test UUID Data"
fbdde48c-5d86-3beb-b67d-32138cf58cd3,assigned,"Oliva Handayani","Gg. Ters. Buah Batu No. 522, Serang 91661, Maluku","Stress Test UUID Data"
b34c6730-bc7e-32f0-a7cd-a9d433e9f1d5,assigned,"Yuni Puspasari S.I.Kom","Ds. Dipatiukur No. 422, Cirebon 80166, Lampung","Stress Test UUID Data"
c30e9300-b902-310d-97bc-244257db7713,assigned,"Maria Nasyidah S.Psi","Ds. Sutan Syahrir No. 553, Sungai Penuh 80342, Jatim","Stress Test UUID Data"
0f460cb1-2944-3164-a15f-6dc8c35763b9,assigned,"Gara Nababan","Gg. Acordion No. 192, Gunungsitoli 86695, Sumut","Stress Test UUID Data"
2b5c9022-4338-3f3d-90ad-266e3fac4125,assigned,"Luis Emin Marpaung S.Pd","Jln. Gajah No. 454, Mojokerto 40303, Aceh","Stress Test UUID Data"
d7405235-cd93-3b34-9a69-006ab42c1006,assigned,"Bahuraksa Halim","Gg. Raden Saleh No. 541, Probolinggo 66822, Sumbar","Stress Test UUID Data"
80167a60-2f15-3104-8499-e7a56e23b436,assigned,"Icha Oktaviani","Jr. Kali No. 616, Langsa 36209, Sultra","Stress Test UUID Data"
f6f07097-68f6-3d47-abbe-ddd36a1b9d49,assigned,"Lukman Harsanto Najmudin S.I.Kom","Dk. Baranang No. 714, Lhokseumawe 51735, Kepri","Stress Test UUID Data"
8848d267-79c0-3521-8c26-f5125a925168,assigned,"Jaka Najmudin","Kpg. Banal No. 826, Administrasi Jakarta Timur 30103, NTT","Stress Test UUID Data"
dab60f4b-ff86-3a3c-a148-7aa59a6ae6b7,assigned,"Carla Anggraini","Ki. Abdul No. 695, Sukabumi 63246, Sulut","Stress Test UUID Data"
85879802-cd74-38b8-874d-678a25ca9915,assigned,"Tari Unjani Nuraini S.E.I","Gg. Sugiono No. 448, Sabang 51875, Babel","Stress Test UUID Data"
cb830faa-775e-3653-8b18-ba63bdd88345,assigned,"Ifa Usada","Kpg. Jaksa No. 487, Administrasi Jakarta Utara 87703, Jateng","Stress Test UUID Data"
8da81a6b-4612-3e80-9ac6-8896c5889a91,assigned,"Jasmani Marsito Simbolon S.Farm","Ki. Bayan No. 943, Binjai 41264, Riau","Stress Test UUID Data"
ed0ca844-c061-3586-a9d7-a18de21d3f9b,assigned,"Lintang Haryanti","Kpg. Suprapto No. 184, Lubuklinggau 66434, Lampung","Stress Test UUID Data"
8d1b8d25-bee5-3258-9f8f-349280dfa9c1,assigned,"Laras Humaira Permata","Ds. Abdul. Muis No. 369, Salatiga 97620, Kaltara","Stress Test UUID Data"
60072822-8bc3-32b0-87f5-bd4bfff43576,assigned,"Zelaya Rahayu M.Ak","Jr. Bass No. 437, Banda Aceh 76690, Sumut","Stress Test UUID Data"
d733d705-cc65-34a7-861e-5c9e76818a2f,assigned,"Drajat Rajata","Gg. Baik No. 477, Langsa 25290, Papua","Stress Test UUID Data"
677d7f4c-1258-325f-8105-6b8cda4fa102,assigned,"Gaiman Utama","Psr. Ikan No. 810, Yogyakarta 53703, Kalteng","Stress Test UUID Data"
22cf396e-4eef-3703-a633-beb11ed20cca,assigned,"Malika Sadina Palastri M.Pd","Dk. Abdul. Muis No. 963, Malang 66502, Riau","Stress Test UUID Data"
552570db-9abc-34b1-b490-af653cd81e24,assigned,"Jefri Nashiruddin","Ki. Raden No. 716, Bau-Bau 29233, Jatim","Stress Test UUID Data"
c689e68a-44d7-3c44-a417-e62c3faace0e,assigned,"Hamima Maryati","Ds. Bak Mandi No. 584, Batu 29284, Sultra","Stress Test UUID Data"
df3f6086-f5a4-34b5-a4b8-d836a0553906,assigned,"Bakti Tasdik Rajasa M.M.","Gg. Laksamana No. 784, Sungai Penuh 74581, Jabar","Stress Test UUID Data"
671ed132-b918-3e8f-b4e0-4a6da0e0e52e,assigned,"Natalia Hastuti","Ds. Suharso No. 340, Semarang 56697, Sulbar","Stress Test UUID Data"
c023ae1d-9894-3181-8b8a-69a60871c47c,assigned,"Samiah Wahyuni","Gg. Dahlia No. 785, Samarinda 97033, Kalteng","Stress Test UUID Data"
9e16eb93-f99f-3f1f-a083-60f6d7ad9a73,assigned,"Pia Sadina Kusmawati M.Ak","Ki. Wahidin Sudirohusodo No. 511, Cilegon 32018, Jabar","Stress Test UUID Data"
7e31c7a0-5bcf-3871-87da-b5c6ab024246,assigned,"Cahyono Prasetya","Jr. Cihampelas No. 20, Tangerang Selatan 13606, Sumsel","Stress Test UUID Data"
70295df3-51e6-38b3-b335-0d799e563a75,assigned,"Galar Ramadan","Jln. Bambu No. 701, Bandung 97733, Bengkulu","Stress Test UUID Data"
e841725f-5136-32eb-a3a2-a7a2aae2c1c1,assigned,"Harimurti Prasasta","Ki. Achmad No. 251, Tomohon 29657, Sumut","Stress Test UUID Data"
f159c160-b6d3-3f3e-8d91-1946b838e8f1,assigned,"Saadat Nyoman Mustofa","Ki. Katamso No. 477, Samarinda 22168, Babel","Stress Test UUID Data"
9527381c-b928-3569-845f-1d18dda40e0e,assigned,"Harsana Hasim Samosir S.Gz","Dk. Cikutra Timur No. 64, Ambon 92743, Jatim","Stress Test UUID Data"
bd9af0b9-3f68-3373-9c87-8e11be69bf49,assigned,"Mahfud Pardi Latupono S.E.","Dk. Supomo No. 801, Jayapura 58553, Kalbar","Stress Test UUID Data"
07b1c5cb-8cde-3ef5-8fee-e11f972d6c1b,assigned,"Hasna Hassanah M.Pd","Kpg. Banda No. 941, Bitung 62217, Jabar","Stress Test UUID Data"
2d898e68-1668-3ac3-9489-d1ed1a627b9b,assigned,"Margana Pangestu","Jln. Kali No. 982, Medan 24844, Kaltim","Stress Test UUID Data"
ac6b4c75-fabe-3e9f-9b84-a1586b5e3b93,assigned,"Wakiman Thamrin","Psr. Lada No. 407, Banjarmasin 12668, Sumbar","Stress Test UUID Data"
8f63482e-5e5d-37c2-9e2d-fd77cabbd86c,assigned,"Timbul Candrakanta Hutapea","Jr. Merdeka No. 871, Bima 43094, Lampung","Stress Test UUID Data"
2faff87f-f540-35d6-8221-94b581147d97,assigned,"Kartika Mulyani","Ki. Basudewo No. 921, Cirebon 56147, Kalsel","Stress Test UUID Data"
9cbe19c5-c44d-3a25-a0b2-803a3f9a6b03,assigned,"Chelsea Yolanda","Ki. Ekonomi No. 386, Bau-Bau 31727, Sultra","Stress Test UUID Data"
f1c072f2-9230-33ef-9c42-b83999fc03e3,assigned,"Gatra Lazuardi","Ki. Aceh No. 817, Dumai 43804, Kalsel","Stress Test UUID Data"
41dfd030-6fc4-3a6a-afea-af5c9e9643bc,assigned,"Padmi Palastri","Gg. Jakarta No. 181, Cirebon 65359, Sultra","Stress Test UUID Data"
c7bdbee6-d756-387b-a225-fef3ae7a0b68,assigned,"Hartaka Zulkarnain","Ki. Banda No. 882, Pagar Alam 67372, Kaltara","Stress Test UUID Data"
c1d6e760-dbe1-3691-b522-d2fa68b3825d,assigned,"Karen Faizah Widiastuti S.I.Kom","Gg. Banceng Pondok No. 149, Yogyakarta 60131, Gorontalo","Stress Test UUID Data"
47506b8d-fedf-3aa3-a935-21164c98f734,assigned,"Bakijan Thamrin S.Sos","Psr. Ciwastra No. 338, Bitung 14408, Bengkulu","Stress Test UUID Data"
b87f33f6-1a76-3eed-be2e-e791be847e92,assigned,"Maimunah Maryati","Ki. Lada No. 509, Tasikmalaya 62309, Bali","Stress Test UUID Data"
fa0e427f-fccf-34d5-881c-44126e28a36e,assigned,"Rachel Purnawati S.Kom","Jr. Camar No. 829, Tangerang 34703, Jatim","Stress Test UUID Data"
6a39fc18-3a6b-3ee1-8e10-97529cfc1553,assigned,"Mulya Darmanto Wasita S.Ked","Psr. Baabur Royan No. 302, Tual 83492, Jatim","Stress Test UUID Data"
004c1fb5-ac6e-3d48-a797-a86b6d8100cf,assigned,"Queen Belinda Zulaika S.Pt","Ki. Wahid No. 828, Palopo 85967, Banten","Stress Test UUID Data"
fd5f9382-38eb-3853-a186-f1910339f529,assigned,"Rachel Nuraini","Jln. Ters. Kiaracondong No. 248, Tangerang 72888, Papua","Stress Test UUID Data"
44afd473-8f4d-3150-983c-6c7aca6a5d4e,assigned,"Maimunah Vera Zulaika S.Gz","Jr. Monginsidi No. 444, Bau-Bau 56028, Gorontalo","Stress Test UUID Data"
b26b934d-0024-3aac-87d7-29ff76259e65,assigned,"Aisyah Uchita Permata S.Farm","Ki. Gedebage Selatan No. 179, Lhokseumawe 59446, Jateng","Stress Test UUID Data"
8e7b3296-ee33-34b2-ab29-fe88e06ba02a,assigned,"Gilda Wijayanti","Jln. Baranang Siang Indah No. 939, Prabumulih 20992, Sumut","Stress Test UUID Data"
c3873939-85f2-36d6-971e-a93b694a62d0,assigned,"Karen Mayasari S.Pd","Psr. Jagakarsa No. 293, Pekalongan 87951, Sumsel","Stress Test UUID Data"
e5a2be48-eaad-35ab-bb14-45fadfd56d9d,assigned,"Dimaz Pratama","Jr. Wahidin Sudirohusodo No. 202, Palembang 58176, Jambi","Stress Test UUID Data"
a52bf067-ac2f-3239-8611-c60cc6279551,assigned,"Kawaca Uwais","Jln. Baing No. 34, Probolinggo 33809, NTT","Stress Test UUID Data"
3b17f492-7cec-37d3-9e95-15c5610600d1,assigned,"Dagel Permadi","Jr. Yogyakarta No. 713, Palu 19795, NTB","Stress Test UUID Data"
d20359a5-8c06-36e5-bee1-655d970965e7,assigned,"Rachel Maya Namaga S.H.","Ki. Kali No. 518, Depok 27464, Sumut","Stress Test UUID Data"
e09de786-c950-3d33-8fbe-daa078b6afb0,assigned,"Lamar Permadi","Psr. S. Parman No. 928, Administrasi Jakarta Selatan 72174, Kalteng","Stress Test UUID Data"
ce3e3f55-b38a-3c2b-b06c-9cc7a42fd467,assigned,"Galar Saiful Tampubolon S.E.","Kpg. Bagas Pati No. 592, Bukittinggi 70416, Malut","Stress Test UUID Data"
d8e95a78-97cc-393f-bd15-c7ed07bdc9c1,assigned,"Fitriani Lailasari","Psr. Teuku Umar No. 240, Sibolga 55644, Aceh","Stress Test UUID Data"
1cd19afc-ad3a-36c6-b17c-763d8a98656f,assigned,"Anita Lili Pertiwi S.Pt","Ki. Kalimalang No. 975, Tangerang 13294, DKI","Stress Test UUID Data"
1b4db597-db0c-32f8-81a2-4fbcd53775b2,assigned,"Gasti Ade Agustina","Kpg. Salak No. 117, Binjai 99194, Bali","Stress Test UUID Data"
d92ecfad-1270-3a18-b855-9b15684c93f0,assigned,"Opung Maryadi Hutagalung","Psr. Bacang No. 513, Pematangsiantar 92764, Pabar","Stress Test UUID Data"
78e5bb4c-faae-349c-9341-3e6c936a1d80,assigned,"Gilang Hutapea S.Ked","Ki. Bambu No. 167, Ternate 43605, NTB","Stress Test UUID Data"
6b6c2dcd-c94f-357b-8b54-bc3a963d9769,assigned,"Unggul Nababan","Ds. Ekonomi No. 568, Dumai 94421, Kaltara","Stress Test UUID Data"
e12bc46c-269d-3ed4-b96d-363566e4ea6a,assigned,"Septi Permata","Jln. Casablanca No. 506, Bekasi 71961, Banten","Stress Test UUID Data"
ab995b60-2cbd-3dd8-aaca-376214cac343,assigned,"Hana Utami","Dk. Industri No. 757, Gorontalo 63559, Kalteng","Stress Test UUID Data"
8ee74b68-9add-30b9-b637-bd4067127015,assigned,"Zulaikha Kusmawati","Ds. Salatiga No. 305, Tanjungbalai 71697, Kepri","Stress Test UUID Data"
0d3d4d05-a6a9-3c5c-bd02-5cc8f7d61c07,assigned,"Ayu Oktaviani","Kpg. Pasirkoja No. 940, Tanjung Pinang 88782, Jabar","Stress Test UUID Data"
80f5f16b-a568-3bda-b80b-c0b0aad9832d,assigned,"Timbul Galur Zulkarnain","Gg. Kiaracondong No. 605, Jayapura 87348, Sulut","Stress Test UUID Data"
4027c91c-d6cf-3eb1-a366-60fd19acdef3,assigned,"Ganjaran Manullang","Gg. Jakarta No. 116, Padang 40966, Kepri","Stress Test UUID Data"
7f033678-3e80-3a56-b928-2b35250c7ed9,assigned,"Zaenab Oktaviani","Gg. Lada No. 267, Palu 98711, DKI","Stress Test UUID Data"
7a2aebfc-e020-31c9-93e0-2d7c2b04f189,assigned,"Pia Puspita","Jr. Muwardi No. 973, Malang 59034, Sulut","Stress Test UUID Data"
5740a682-c93e-36b8-98fc-2272b2c67254,assigned,"Siska Yulianti","Gg. Supono No. 4, Prabumulih 47288, Sulut","Stress Test UUID Data"
171e6a46-83ce-3322-b347-ae7d756e287d,assigned,"Ina Safitri","Ds. Ikan No. 794, Banjarbaru 19537, Sulbar","Stress Test UUID Data"
b85af5e5-7bbd-340d-8dbf-c1e6bea06c20,assigned,"Azalea Wahyuni","Psr. BKR No. 56, Cimahi 32490, Kaltara","Stress Test UUID Data"
8c2c90d4-2b19-37db-996f-abef70e9be37,assigned,"Karsa Jasmani Wahyudin M.Farm","Ki. Aceh No. 805, Palangka Raya 94520, Bengkulu","Stress Test UUID Data"
25f0dc22-0271-386a-bcf4-58539bc6e925,assigned,"Eka Lestari","Jln. Bappenas No. 509, Payakumbuh 89112, Banten","Stress Test UUID Data"
c553ba8d-9f76-3232-b902-6c76d0ffda32,assigned,"Lantar Paiman Halim","Ds. Yohanes No. 290, Palangka Raya 33741, NTT","Stress Test UUID Data"
792f27f9-9734-3979-afea-6ff5dc05cdc8,assigned,"Clara Lestari S.Pt","Ki. Jayawijaya No. 426, Subulussalam 12458, Sultra","Stress Test UUID Data"
a9709f76-d781-34f3-837a-2814dd7d246d,assigned,"Febi Utami","Ki. Bappenas No. 292, Subulussalam 99195, Jabar","Stress Test UUID Data"
a809b093-016c-31d4-8c4d-4dbee22c7745,assigned,"Emong Kambali Nainggolan S.Kom","Jln. Ir. H. Juanda No. 650, Pematangsiantar 23925, NTT","Stress Test UUID Data"
6272109c-92e8-3764-9511-40a838171691,assigned,"Gasti Cindy Kusmawati","Jln. Bara Tambar No. 169, Manado 11606, Sumut","Stress Test UUID Data"
db294cf2-3298-3efc-a6a1-47df356b86f8,assigned,"Simon Putra S.Farm","Kpg. Rajawali No. 119, Semarang 40328, Sumbar","Stress Test UUID Data"
a22503a2-00c7-3313-826b-0f92ac657b80,assigned,"Candrakanta Nashiruddin","Gg. Babah No. 434, Payakumbuh 49770, Sulsel","Stress Test UUID Data"
00303af3-773b-3353-b78b-2edff1d5bce5,assigned,"Kusuma Jailani M.Kom.","Ki. Bak Mandi No. 428, Pematangsiantar 80243, Kaltara","Stress Test UUID Data"
8a6e45e6-a55e-34cd-8871-a725c6ecbefd,assigned,"Jaga Indra Sitompul M.M.","Dk. Sentot Alibasa No. 965, Padang 19953, Sulbar","Stress Test UUID Data"
d0cd9de9-dbb5-39b8-acb6-05d78f0a91db,assigned,"Tami Gina Hassanah","Kpg. Nanas No. 962, Tebing Tinggi 14156, Sulut","Stress Test UUID Data"
9133e94a-7ee4-3c9d-a5cd-68553cbccc9e,assigned,"Makuta Marbun","Dk. Baabur Royan No. 159, Banda Aceh 80289, Sumsel","Stress Test UUID Data"
5ecdb3bb-c250-38aa-aa85-33469c44baa7,assigned,"Anastasia Vanya Hariyah","Kpg. Sugiono No. 601, Madiun 55415, Jabar","Stress Test UUID Data"
d0909087-166d-3d8c-b821-b73c5c1624e6,assigned,"Lanjar Tamba","Jln. Flora No. 408, Lhokseumawe 43827, Malut","Stress Test UUID Data"
e07123a3-424a-3dd8-bc6f-4d17d11f9076,assigned,"Sabrina Permata","Dk. Casablanca No. 300, Sukabumi 87969, Banten","Stress Test UUID Data"
4b9311a9-2a83-3aba-bcc6-eaa1005d8f21,assigned,"Kiandra Wani Wijayanti","Kpg. Karel S. Tubun No. 687, Tarakan 42473, Papua","Stress Test UUID Data"
e24e3490-fb8c-367f-80af-3a210ffcee3d,assigned,"Salsabila Usada S.Gz","Psr. Ki Hajar Dewantara No. 211, Administrasi Jakarta Pusat 90476, Sumut","Stress Test UUID Data"
